Dur,SrcAddr,DstAddr,Proto,TotBytes,Sport,Dport,Label,Rand
8.61785,158.69.127.66,192.168.137.87,SSLv2,1434,443,36387,Normal,0.694327445
41.971165,103.102.166.224,192.168.137.87,TCP,1434,443,53196,Normal,0.124985025
69.238793,183.36.108.251,192.168.137.233,TCP,54,80,56105,Botnet,0.021065427
10.229487,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.044872648
12.003142,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.222144353
7.180194,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.18974547
52.310323,172.217.167.132,192.168.137.87,TLSv1.2,1434,443,40652,Normal,0.013540583
10.863146,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.589654859
10.735864,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.189769342
1.754802,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.610835184
2.101103,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.755964566
1.080323,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.649943053
52.322564,192.168.137.87,172.217.167.132,TCP,66,40652,443,Normal,0.137460769
41.224568,192.168.137.87,103.102.166.224,TCP,66,53196,443,Normal,0.415430979
60.368175,172.217.26.173,192.168.137.233,TLSv1.2,1434,443,51407,Botnet,0.655067824
2.873154,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.504482607
88.156303,192.168.137.87,172.217.26.173,TCP,66,47516,443,Normal,0.04292198
1.890038,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.725672142
10.409641,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.106321284
6.35824,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.915309354
14.039386,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.595354777
109.175948,192.168.137.233,183.36.108.251,TCP,66,56136,80,Botnet,0.081427885
2.036565,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.350222449
12.890651,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.50029338
5.937052,104.18.8.103,192.168.137.87,TCP,66,443,55856,Normal,0.810060968
60.188397,192.168.137.233,172.217.26.173,TCP,66,51407,443,Botnet,0.533641271
8.307263,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.082358085
120.88299,192.229.237.96,192.168.137.87,TCP,1434,443,44123,Normal,0.513561484
202.301183,216.58.196.170,192.168.137.87,TCP,129,443,47195,Normal,0.019625011
86.18074,192.168.137.87,183.36.108.251,TCP,74,44028,80,Normal,0.779769443
125.804173,192.229.237.96,192.168.137.87,TCP,1434,443,44123,Normal,0.723230669
88.14815,192.168.137.87,172.217.26.173,TCP,66,47516,443,Normal,0.73039538
110.536423,192.168.137.233,183.36.108.251,TCP,66,56137,80,Botnet,0.773517442
5.781388,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.079551269
8.141596,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.959180419
1.869943,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.218417834
116.787606,192.229.237.96,192.168.137.87,TCP,1434,443,44118,Normal,0.237441111
75.165236,183.36.108.251,192.168.137.87,TCP,66,80,44017,Normal,0.003798118
2.267572,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.655665277
6.066617,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.448284564
104.819336,183.36.108.251,192.168.137.87,HTTP,1095,80,44051,Normal,0.326494954
107.827907,104.18.8.103,192.168.137.87,TLSv1.2,290,443,55856,Normal,0.1820363
29.75769,192.168.137.233,183.36.108.251,TCP,54,55966,80,Botnet,0.779425857
8.770942,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.683863929
8.322198,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.11971648
3.988542,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.836864973
88.188388,172.217.26.173,192.168.137.87,TLSv1.2,1434,443,47516,Normal,0.027579343
66.990648,192.168.137.87,183.36.108.251,HTTP,989,44006,80,Normal,0.630673283
9.496309,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.332505703
3.766188,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.730754235
1.902454,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.539417812
36.739446,172.217.167.132,192.168.137.87,TLSv1.2,139,443,40652,Normal,0.331466069
64.333992,183.36.108.251,192.168.137.233,TCP,54,80,56101,Botnet,0.736411882
13.716532,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.96465495
40.308331,192.168.137.233,23.20.239.12,TCP,66,41185,80,Botnet,0.79738902
102.393811,192.168.137.87,183.36.108.251,HTTP,989,44048,80,Normal,0.117062732
207.034937,192.168.137.1,192.168.137.255,NBNS,110,137,137,Normal,0.936894581
8.990785,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.431692753
7.156412,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.021335941
13.232428,183.36.108.251,192.168.137.233,HTTP,1095,80,56040,Botnet,0.981672644
2.943666,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.050441973
12.504714,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.523793679
17.790701,183.36.108.251,192.168.137.233,HTTP,1095,80,56045,Botnet,0.061334374
92.482942,183.36.108.251,192.168.137.233,HTTP,1095,80,56019,Botnet,0.228511592
9.713328,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.102765152
8.616266,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.800034744
10.658892,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.457672243
4.423476,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.5248772
117.043688,192.168.137.87,192.229.237.96,TCP,94,44118,443,Normal,0.561924847
12.211034,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.534535315
60.143093,172.217.163.202,192.168.137.233,TCP,1434,443,45039,Botnet,0.72819986
104.022232,192.168.137.233,23.20.239.12,HTTP,326,56511,80,Botnet,0.254779818
6.24,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.24529834
12.553551,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.079736519
60.3773,172.217.26.173,192.168.137.233,TLSv1.2,1434,443,51407,Botnet,0.316638783
54.165729,192.168.137.87,183.36.108.251,HTTP,989,43998,80,Normal,0.482345
8.811277,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.549102353
10.102936,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.66590385
3.72231,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.415902905
6.691232,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.281501986
52.320046,192.168.137.87,172.217.167.132,TLSv1.2,108,40652,443,Normal,0.606912325
3.15362,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.465265548
12.008946,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.497893893
116.887551,192.168.137.87,192.229.237.96,TCP,66,44118,443,Normal,0.971826708
10.731912,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.834404507
5.480464,192.168.137.87,158.69.127.66,TCP,86,36387,443,Normal,0.261847583
12.653932,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.565011161
7.479039,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.549411358
6.717084,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.493866271
8.344493,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.949049148
2.191584,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.395574953
9.379177,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.87790416
5.427349,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.612662744
5.717177,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.470873758
8.145015,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.162320688
8.291824,158.69.127.66,192.168.137.87,SSLv2,1434,443,36387,Normal,0.052331999
67.89842,183.36.108.251,192.168.137.233,HTTP,1095,80,56103,Botnet,0.879638035
7.455353,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.385823837
0.326435,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.950310513
196.008643,172.217.163.162,192.168.137.87,TCP,129,443,37917,Normal,0.60744502
54.971909,192.168.137.87,172.217.167.132,TLSv1.2,112,40652,443,Normal,0.615558134
4.485476,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.361662297
60.320715,192.168.137.233,172.217.26.173,TCP,66,51407,443,Botnet,0.038713615
5.285456,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.346014838
87.74325,192.168.137.87,172.217.26.173,TCP,66,47516,443,Normal,0.002306247
65.306457,172.217.26.173,192.168.137.233,TLSv1.2,949,443,51407,Botnet,0.054366965
3.388534,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.862255621
23.285528,192.168.137.233,23.20.239.12,TCP,66,44507,80,Botnet,0.370485242
5.303523,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.855510645
10.705275,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.86422704
88.496422,172.217.26.173,192.168.137.87,TLSv1.2,1434,443,47516,Normal,0.487671092
12.258083,192.168.137.87,158.69.127.66,TCP,86,36387,443,Normal,0.44415706
12.017649,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.539154562
10.288471,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.229769768
14.221818,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.456473714
0.012701,158.69.127.66,192.168.137.87,SSLv2,1434,443,36387,Normal,0.463742314
1.861114,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.362370944
10.286326,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.494734251
45.976982,192.168.137.87,183.36.108.251,TCP,54,33566,80,Normal,0.316909322
61.450282,183.36.108.251,192.168.137.233,TCP,54,80,56097,Botnet,0.504280557
6.346982,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.264827707
9.059708,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.246899684
9.784004,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.996986217
115.185871,192.168.137.87,172.217.163.98,TLSv1.2,112,51444,443,Normal,0.444004891
3.94121,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.116891167
87.730809,172.217.26.173,192.168.137.87,TLSv1.2,1434,443,47516,Normal,0.157786043
10.916569,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.639327032
14.460476,192.168.137.233,183.36.108.251,HTTP,989,55949,80,Botnet,0.439378
8.982061,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.17237693
0.088165,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.275581965
5.998592,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.733398877
34.103151,192.168.137.233,183.36.108.251,TCP,66,55973,80,Botnet,0.58967891
117.040966,192.168.137.87,192.229.237.96,TCP,94,44118,443,Normal,0.780007282
65.606802,192.168.137.87,183.36.108.251,TCP,66,44003,80,Normal,0.71080213
114.33337,172.217.167.132,192.168.137.87,TCP,516,443,40652,Normal,0.547232134
9.719,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.330671241
2.619445,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.212227453
116.901504,192.168.137.87,192.229.237.96,TCP,78,44118,443,Normal,0.591054393
121.3901,192.168.137.87,192.229.237.96,TLSv1.2,178,44123,443,Normal,0.124414809
12.517252,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.444423739
11.104117,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.722398997
42.054708,192.168.137.87,103.102.166.224,TCP,66,53196,443,Normal,0.847550415
43.365405,192.168.137.233,183.36.108.251,TCP,66,55984,80,Botnet,0.469730875
12.317965,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.445453991
4.334813,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.384646104
13.075162,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.957410695
6.919471,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.646072227
9.099365,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.803074284
116.987881,192.168.137.233,183.36.108.251,TCP,989,56034,80,Botnet,0.266357657
13.470532,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.68361283
3.405649,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.375429878
0.601506,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.559130888
1.719014,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.631199826
134.684417,192.229.237.96,192.168.137.87,TCP,1434,443,44123,Normal,0.836323365
12.75476,183.36.108.251,192.168.137.233,HTTP,1095,80,56039,Botnet,0.326347793
128.967566,104.18.8.103,192.168.137.87,TLSv1.2,92,443,55856,Normal,0.556136115
8.373372,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.375070687
1.532651,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.938155029
13.988328,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.046590419
3.072299,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.20639199
5.689076,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.235658667
3.32715,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.112314723
46.252701,192.168.137.233,183.36.108.251,TCP,54,56087,80,Botnet,0.544306411
12.325843,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.450477537
66.494557,192.168.137.233,216.58.197.46,TCP,66,47733,443,Botnet,0.938078699
58.116629,192.168.137.87,183.36.108.251,TCP,54,43981,80,Normal,0.035030806
5.384029,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.896222959
0.841515,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.13320613
120.885732,192.168.137.87,192.229.237.96,TCP,66,44123,443,Normal,0.337733506
108.097107,192.168.137.87,183.36.108.251,TCP,54,44045,80,Normal,0.78984224
78.357789,104.18.2.32,192.168.137.87,TLSv1.2,100,443,37420,Normal,0.710814743
1.375905,192.168.137.233,183.36.108.251,TCP,54,55936,80,Botnet,0.388150773
4.550178,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.313091782
4.254242,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.029891469
9.066313,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.953284928
116.661674,192.168.137.87,192.229.237.96,TCP,66,44117,443,Normal,0.311913344
2.411124,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.965789642
114.145052,192.168.137.87,172.217.167.132,TLSv1.2,196,40652,443,Normal,0.745581185
72.868619,192.168.137.87,183.36.108.251,TCP,74,44015,80,Normal,0.696122782
6.714363,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.197442584
10.402097,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.021581496
12.702728,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.561209635
61.295663,192.168.137.233,183.36.108.251,TCP,54,56097,80,Botnet,0.036358892
3.817255,192.168.137.87,203.205.235.145,TCP,54,33486,80,Normal,0.323228903
8.601197,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.700073433
10.389381,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.215371793
5.179255,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.157083775
13.976644,158.69.127.66,192.168.137.87,SSLv2,1434,443,36387,Normal,0.427520805
50.767279,192.168.137.87,104.18.8.103,TCP,54,55856,443,Normal,0.66734629
1.073499,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.703860629
3.545134,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.090245635
3.696822,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.535478666
6.296431,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.124200505
5.804171,158.69.127.66,192.168.137.87,SSLv2,1434,443,36387,Normal,0.058522578
38.173714,192.168.137.233,23.20.239.12,TCP,66,44907,80,Botnet,0.356311909
3.291696,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.065683119
121.019289,192.168.137.87,192.229.237.96,TCP,66,44123,443,Normal,0.003572312
47.770592,104.18.8.103,192.168.137.87,TLSv1.2,92,443,55856,Normal,0.049386501
60.502722,172.217.26.173,192.168.137.233,TLSv1.2,1434,443,51407,Botnet,0.967441507
113.18534,172.217.167.132,192.168.137.87,TLSv1.2,1434,443,40652,Normal,0.703243679
8.640989,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.45441641
1.405961,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.066353892
44.216182,192.168.137.87,183.36.108.251,TCP,54,33566,80,Normal,0.076393657
10.478804,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.227247233
64.972294,23.20.239.12,192.168.137.233,TCP,54,80,44907,Botnet,0.829202722
43.544885,192.168.137.87,203.205.235.145,TCP,54,49362,80,Normal,0.021772582
0.129166,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.692618313
10.575661,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.705480163
4.046003,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.719149493
188.767046,192.229.237.96,192.168.137.87,TCP,66,443,44128,Normal,0.312538093
4.1426,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.967076986
114.095106,192.168.137.87,216.58.200.142,TLSv1.2,189,41469,443,Normal,0.094938122
10.73749,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.35296174
2.716543,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.192702207
9.407518,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.510938152
7.117267,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.902092066
60.376226,172.217.26.173,192.168.137.233,TLSv1.2,1434,443,51407,Botnet,0.920662087
0.623911,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.61583915
10.685355,192.168.137.233,23.20.239.12,TCP,74,56964,80,Botnet,0.190201779
13.516872,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.091518662
5.306768,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.927490533
2.100965,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.657214631
5.718311,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.370542963
96.344024,192.168.137.233,183.36.108.251,TCP,66,56020,80,Botnet,0.332076829
6.983322,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.992936163
7.413239,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.695047422
98.401525,192.168.137.233,183.36.108.251,TCP,74,56025,80,Botnet,0.753467003
35.791183,104.18.8.103,192.168.137.87,TLSv1.2,92,443,55856,Normal,0.620669745
10.946111,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.250282933
9.686245,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.16169489
0.764999,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.790550968
3.635536,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.601962138
109.642402,192.168.137.87,172.217.167.132,TCP,66,40652,443,Normal,0.156769447
88.440244,172.217.26.173,192.168.137.87,TLSv1.2,1434,443,47516,Normal,0.686678296
13.528811,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.940208868
2.149618,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.186065307
13.316747,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.725124695
13.850432,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.452147965
52.676303,192.168.137.87,172.217.167.132,TLSv1.2,112,40652,443,Normal,0.231713682
41.555859,192.168.137.87,103.102.166.224,TLSv1.2,216,53196,443,Normal,0.841357225
3.281916,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.806555482
60.368135,172.217.26.173,192.168.137.233,TLSv1.2,1434,443,51407,Botnet,0.24124744
13.614769,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.697664223
41.986779,192.168.137.87,103.102.166.224,TCP,66,53196,443,Normal,0.69314212
49.923551,192.168.137.87,172.217.163.195,TCP,66,42292,443,Normal,0.396445608
65.981464,192.168.137.233,183.36.108.251,TCP,54,55966,80,Botnet,0.777432343
1.428697,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.456286824
13.25523,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.166530487
12.371929,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.724479624
119.291481,192.168.137.87,183.36.108.251,TCP,74,44064,80,Normal,0.793838904
5.367332,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.273605079
83.799602,104.18.8.103,192.168.137.87,TLSv1.2,92,443,55856,Normal,0.36113226
0.356415,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.213752341
73.536805,192.168.137.87,104.18.2.32,TCP,54,37421,443,Normal,0.958156142
8.27589,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.727781547
122.630417,192.168.137.233,172.217.163.194,TLSv1.2,775,42062,443,Botnet,0.762647441
13.968675,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.072419673
42.030348,103.102.166.224,192.168.137.87,TLSv1.2,1434,443,53196,Normal,0.984074775
0.473462,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.031858921
2.066167,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.205418751
88.025373,172.217.26.173,192.168.137.87,TLSv1.2,1434,443,47516,Normal,0.260894316
10.086491,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.641196639
0.909486,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.979937415
10.80106,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.401866361
10.806826,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.209904222
8.377018,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.689381018
42.058995,103.102.166.224,192.168.137.87,TLSv1.2,800,443,53196,Normal,0.20753485
5.900876,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.932525493
12.454914,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.161389918
4.255874,192.168.137.87,183.36.108.251,TCP,54,43949,80,Normal,0.380152457
14.219533,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.730561906
19.516644,192.168.137.87,183.36.108.251,TCP,74,43968,80,Normal,0.487667869
9.039754,158.69.127.66,192.168.137.87,SSLv2,1434,443,36387,Normal,0.496406235
3.439561,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.578427747
120.972356,192.229.237.96,192.168.137.87,TLSv1.2,1434,443,44123,Normal,0.30240596
5.90286,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.755290715
88.14537,172.217.26.173,192.168.137.87,TLSv1.2,1434,443,47516,Normal,0.809926978
88.028192,172.217.26.173,192.168.137.87,TLSv1.2,1434,443,47516,Normal,0.261848762
15.254412,172.217.160.130,192.168.137.87,TCP,66,443,35137,Normal,0.385379603
9.052819,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.708474892
9.348138,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.20381941
5.91801,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.482046435
5.0402,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.667535936
10.619847,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.651168095
0.627166,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.281085024
121.607076,192.229.237.96,192.168.137.87,TCP,1434,443,44128,Normal,0.909719572
9.367724,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.745846415
3.632728,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.720697254
64.51477,192.168.137.233,183.36.108.251,TCP,74,56004,80,Botnet,0.111719055
7.627106,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.171596675
43.470631,183.36.108.251,192.168.137.87,TCP,66,80,43985,Normal,0.124122477
88.165909,192.168.137.87,172.217.26.173,TCP,66,47516,443,Normal,0.262396438
3.532345,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.21802726
87.271911,172.217.26.173,192.168.137.87,TCP,66,443,47516,Normal,0.273645745
111.150193,172.217.167.132,192.168.137.87,TLSv1.2,661,443,40652,Normal,0.574445363
0.473339,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.156065061
10.730245,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.575053128
4.030634,158.69.127.66,192.168.137.87,SSLv2,1434,443,36387,Normal,0.793968427
67.928269,192.168.137.233,23.20.239.12,TCP,66,52102,80,Botnet,0.744021258
3.223536,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.300485118
79.767491,104.31.79.204,192.168.137.87,TLSv1.2,85,443,53410,Normal,0.536672848
28.334081,183.36.108.251,192.168.137.233,HTTP,1095,80,55963,Botnet,0.653198928
11.850898,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.848717003
3.153619,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.495673875
3.322409,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.906525751
9.457892,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.060587096
6.833735,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.971728415
87.845955,172.217.26.173,192.168.137.87,TLSv1.2,1434,443,47516,Normal,0.840211939
8.50922,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.383857191
52.302798,172.217.167.132,192.168.137.87,TLSv1.2,1434,443,40652,Normal,0.065162508
5.242526,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.561115285
117.140789,192.168.137.87,192.229.237.96,TCP,86,44118,443,Normal,0.8597913
9.097863,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.853703604
80.412578,183.36.108.251,192.168.137.233,TCP,66,80,56117,Botnet,0.150523872
9.430371,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.499404243
12.125769,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.406472363
10.093931,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.991807683
111.143135,172.217.167.132,192.168.137.87,TLSv1.2,1434,443,40652,Normal,0.26333906
116.424074,192.229.237.96,192.168.137.87,TCP,74,443,44120,Normal,0.413656469
7.260367,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.923841865
60.305198,192.168.137.233,172.217.26.173,TCP,66,51407,443,Botnet,0.319876598
4.117662,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.613134077
87.193428,216.58.196.170,192.168.137.87,TLSv1.2,1434,443,34509,Normal,0.344797007
